,party,procedure_type,percent_dissent
7684,Renew,DEC,0.0
7685,S&D,DEC,0.0
7686,ECR,DEC,0.0967741935483871
7687,EPP,DEC,0.0
7688,GUE/NGL,DEC,0.1818181818181817
7689,Greens/EFA,DEC,0.0
7690,ID,DEC,0.2291666666666666
7691,Renew,DEC,0.0
7692,S&D,DEC,0.0081967213114754
7693,ECR,DEC,0.1612903225806451
7694,EPP,DEC,0.0
7695,GUE/NGL,DEC,0.0
7696,Greens/EFA,DEC,0.0
7697,ID,DEC,0.4375
7698,Renew,DEC,0.0
7699,S&D,DEC,0.0
7700,ECR,DEC,0.1451612903225806
7701,EPP,DEC,0.0
7702,GUE/NGL,DEC,0.0
7703,Greens/EFA,DEC,0.0
7704,ID,DEC,0.18
7705,Renew,DEC,0.0
7706,S&D,DEC,0.0
7707,ECR,DEC,0.2758620689655172
7708,EPP,DEC,0.0
7709,GUE/NGL,DEC,0.0
7710,Greens/EFA,DEC,0.0
7711,ID,DEC,0.0208333333333333
7712,Renew,DEC,0.0
7713,S&D,DEC,0.0
7714,ECR,DEC,0.1967213114754098
7715,EPP,DEC,0.0068027210884353
7716,GUE/NGL,DEC,0.1212121212121212
7717,Greens/EFA,DEC,0.0
7718,ID,DEC,0.375
7719,Renew,DEC,0.0
7720,S&D,DEC,0.0
7721,ECR,DEC,0.2096774193548387
7722,EPP,DEC,0.0
7723,GUE/NGL,DEC,0.125
7724,Greens/EFA,DEC,0.0
7725,ID,DEC,0.4
7726,Renew,DEC,0.0
7727,S&D,DEC,0.0
7728,ECR,DEC,0.1451612903225806
7729,EPP,DEC,0.0
7730,GUE/NGL,DEC,0.0303030303030302
7731,Greens/EFA,DEC,0.0307692307692307
7732,ID,DEC,0.04
7733,Renew,DEC,0.0659340659340659
7734,S&D,DEC,0.0
7735,ECR,DEC,0.2622950819672131
7736,EPP,DEC,0.0136054421768707
7737,GUE/NGL,DEC,0.0
7738,Greens/EFA,DEC,0.0
7739,ID,DEC,0.3
7740,Renew,DEC,0.0326086956521739
7741,S&D,DEC,0.0
7742,ECR,DEC,0.2258064516129032
7743,EPP,DEC,0.0
7744,GUE/NGL,DEC,0.0909090909090909
7745,Greens/EFA,DEC,0.0
7746,ID,DEC,0.0
7747,Renew,DEC,0.0
7748,S&D,DEC,0.0
7749,ECR,DEC,0.2131147540983606
7750,EPP,DEC,0.0068493150684931
7751,GUE/NGL,DEC,0.09375
7752,Greens/EFA,DEC,0.015625
7753,ID,DEC,0.4489795918367347
7754,Renew,DEC,0.0
7755,S&D,DEC,0.0084033613445377
7756,ECR,DEC,0.2166666666666666
7757,EPP,DEC,0.0068493150684931
7758,GUE/NGL,DEC,0.03125
7759,Greens/EFA,DEC,0.0
7760,ID,DEC,0.02
7761,Renew,DEC,0.0
7762,S&D,DEC,0.0
7763,ECR,DEC,0.2295081967213115
7764,EPP,DEC,0.0068493150684931
7765,GUE/NGL,DEC,0.1212121212121212
7766,Greens/EFA,DEC,0.0
7767,ID,DEC,0.4897959183673469
7768,Renew,DEC,0.0
7769,S&D,DEC,0.0
7770,ECR,DEC,0.2131147540983606
7771,EPP,DEC,0.0
7772,GUE/NGL,DEC,0.03125
7773,Greens/EFA,DEC,0.0
7774,ID,DEC,0.326530612244898
7775,Renew,DEC,0.0
7776,S&D,DEC,0.0
7777,ECR,DEC,0.1967213114754098
7778,EPP,DEC,0.0
7779,GUE/NGL,DEC,0.09375
7780,Greens/EFA,DEC,0.0158730158730159
7781,ID,DEC,0.0612244897959183
7782,Renew,DEC,0.0
7783,S&D,DEC,0.0
7784,ECR,DEC,0.1774193548387096
7785,EPP,DEC,0.0
7786,GUE/NGL,DEC,0.1515151515151515
7787,Greens/EFA,DEC,0.0
7788,ID,DEC,0.326530612244898
7789,Renew,DEC,0.0
7790,S&D,DEC,0.0
7791,ECR,DEC,0.2295081967213115
7792,EPP,DEC,0.0
7793,GUE/NGL,DEC,0.1515151515151515
7794,Greens/EFA,DEC,0.0
7795,ID,DEC,0.1020408163265306
7796,Renew,DEC,0.0
7797,S&D,DEC,0.0
7798,ECR,DEC,0.1935483870967742
7799,EPP,DEC,0.0
7800,GUE/NGL,DEC,0.0967741935483871
7801,Greens/EFA,DEC,0.0
7802,ID,DEC,0.1020408163265306
7803,Renew,DEC,0.0
7804,S&D,DEC,0.0
7805,ECR,DEC,0.0967741935483871
7806,EPP,DEC,0.028169014084507
7807,GUE/NGL,DEC,0.0
7808,Greens/EFA,DEC,0.0
7809,ID,DEC,0.0638297872340425
7810,Renew,DEC,0.0
7811,S&D,DEC,0.0
7812,ECR,DEC,0.2666666666666667
7813,EPP,DEC,0.0067114093959731
7814,GUE/NGL,DEC,0.1212121212121212
7815,Greens/EFA,DEC,0.0
7816,ID,DEC,0.0208333333333333
7817,Renew,DEC,0.0
7818,S&D,DEC,0.0327868852459016
7819,ECR,DEC,0.1166666666666667
7820,EPP,DEC,0.0068027210884353
7821,GUE/NGL,DEC,0.03125
7822,Greens/EFA,DEC,0.0
7823,ID,DEC,0.2340425531914893
7824,Renew,DEC,0.0
7825,S&D,DEC,0.0
7826,ECR,DEC,0.2580645161290322
7827,EPP,DEC,0.0
7828,GUE/NGL,DEC,0.0625
7829,Greens/EFA,DEC,0.0158730158730159
7830,ID,DEC,0.3
7831,Renew,DEC,0.0
7832,S&D,DEC,0.0083333333333333
7833,ECR,DEC,0.1999999999999999
7834,EPP,DEC,0.0
7835,GUE/NGL,DEC,0.09375
7836,Greens/EFA,DEC,0.0
7837,ID,DEC,0.3877551020408163
7838,Renew,DEC,0.0
7839,S&D,DEC,0.0
7840,ECR,DEC,0.1967213114754098
7841,EPP,DEC,0.0068027210884353
7842,GUE/NGL,DEC,0.0606060606060605
7843,Greens/EFA,DEC,0.0
7844,ID,DEC,0.0204081632653061
7845,Renew,DEC,0.0
7846,S&D,DEC,0.0
7847,ECR,DEC,0.1935483870967742
7848,EPP,DEC,0.0
7849,GUE/NGL,DEC,0.0303030303030302
7850,Greens/EFA,DEC,0.0
7851,ID,DEC,0.3877551020408163
7852,Renew,DEC,0.0
7853,S&D,DEC,0.0
7854,ECR,DEC,0.2666666666666667
7855,EPP,DEC,0.0
7856,GUE/NGL,DEC,0.0606060606060605
7857,Greens/EFA,DEC,0.0158730158730159
7858,ID,DEC,0.0
7859,Renew,DEC,0.0
7860,S&D,DEC,0.0
7861,ECR,DEC,0.2096774193548387
7862,EPP,DEC,0.0
7863,GUE/NGL,DEC,0.0606060606060605
7864,Greens/EFA,DEC,0.015625
7865,ID,DEC,0.4130434782608695
7866,Renew,DEC,0.0
7867,S&D,DEC,0.0
7868,ECR,DEC,0.2419354838709677
7869,EPP,DEC,0.0408163265306122
7870,GUE/NGL,DEC,0.4516129032258065
7871,Greens/EFA,DEC,0.2307692307692307
7872,ID,DEC,0.0204081632653061
7873,Renew,DEC,0.0978260869565217
7874,S&D,DEC,0.0338983050847457
7875,ECR,DEC,0.3114754098360656
7876,EPP,DEC,0.0
7877,GUE/NGL,DEC,0.0606060606060605
7878,Greens/EFA,DEC,0.0163934426229508
7879,ID,DEC,0.3673469387755101
7880,Renew,DEC,0.0
7881,S&D,DEC,0.0
7882,ECR,DEC,0.2096774193548387
7883,EPP,DEC,0.0
7884,GUE/NGL,DEC,0.0645161290322581
7885,Greens/EFA,DEC,0.015625
7886,ID,DEC,0.04
7887,Renew,DEC,0.021505376344086
7888,S&D,DEC,0.0084745762711864
7889,ECR,DEC,0.1967213114754098
7890,EPP,DEC,0.0
7891,GUE/NGL,DEC,0.1515151515151515
7892,Greens/EFA,DEC,0.0
7893,ID,DEC,0.0612244897959183
7894,Renew,DEC,0.0
7895,S&D,DEC,0.0
7896,ECR,DEC,0.2622950819672131
7897,EPP,DEC,0.0
7898,GUE/NGL,DEC,0.1212121212121212
7899,Greens/EFA,DEC,0.0476190476190476
7900,ID,DEC,0.4399999999999999
7901,Renew,DEC,0.3804347826086957
7902,S&D,DEC,0.0762711864406779
7903,ECR,DEC,0.2096774193548387
7904,EPP,DEC,0.0
7905,GUE/NGL,DEC,0.09375
7906,Greens/EFA,DEC,0.0
7907,ID,DEC,0.3125
7908,Renew,DEC,0.0
7909,S&D,DEC,0.0
7910,ECR,DEC,0.1475409836065574
7911,EPP,DEC,0.0068493150684931
7912,GUE/NGL,DEC,0.0606060606060605
7913,Greens/EFA,DEC,0.0
7914,ID,DEC,0.38
7915,Renew,DEC,0.0
7916,S&D,DEC,0.0
7917,ECR,DEC,0.2203389830508474
7918,EPP,DEC,0.0069444444444444
7919,GUE/NGL,DEC,0.15625
7920,Greens/EFA,DEC,0.0
7921,ID,DEC,0.42
7922,Renew,DEC,0.0
7923,S&D,DEC,0.0083333333333333
7924,ECR,DEC,0.1999999999999999
7925,EPP,DEC,0.0069930069930069
7926,GUE/NGL,DEC,0.125
7927,Greens/EFA,DEC,0.0
7928,ID,DEC,0.04
7929,Renew,DEC,0.0
7930,S&D,DEC,0.0
7931,ECR,DEC,0.1016949152542372
7932,EPP,DEC,0.0138888888888888
7933,GUE/NGL,DEC,0.0909090909090909
7934,Greens/EFA,DEC,0.0
7935,ID,DEC,0.0
7936,Renew,DEC,0.0329670329670329
7937,S&D,DEC,0.0
7938,ECR,DEC,0.1525423728813559
7939,EPP,DEC,0.0068965517241379
7940,GUE/NGL,DEC,0.09375
7941,Greens/EFA,DEC,0.0
7942,ID,DEC,0.3199999999999999
7943,Renew,DEC,0.0
7944,S&D,DEC,0.0
7945,ECR,DEC,0.2131147540983606
7946,EPP,DEC,0.0
7947,GUE/NGL,DEC,0.1875
7948,Greens/EFA,DEC,0.0
7949,ID,DEC,0.3673469387755101
7950,Renew,DEC,0.0
7951,S&D,DEC,0.0
7952,ECR,DEC,0.2372881355932203
7953,EPP,DEC,0.0
7954,GUE/NGL,DEC,0.1333333333333333
7955,Greens/EFA,DEC,0.0
7956,ID,DEC,0.3061224489795918
7957,Renew,DEC,0.0
7958,S&D,DEC,0.0
7959,ECR,DEC,0.2333333333333332
7960,EPP,DEC,0.0
7961,GUE/NGL,DEC,0.1212121212121212
7962,Greens/EFA,DEC,0.0327868852459016
7963,ID,DEC,0.2244897959183673
7964,Renew,DEC,0.0
7965,S&D,DEC,0.0084033613445377
7966,ECR,DEC,0.1935483870967742
7967,EPP,DEC,0.0
7968,GUE/NGL,DEC,0.1212121212121212
7969,Greens/EFA,DEC,0.0
7970,ID,DEC,0.4399999999999999
7971,Renew,DEC,0.0
7972,S&D,DEC,0.0
7973,ECR,DEC,0.2622950819672131
7974,EPP,DEC,0.0489510489510489
7975,GUE/NGL,DEC,0.3333333333333333
7976,Greens/EFA,DEC,0.0615384615384615
7977,ID,DEC,0.3673469387755101
7978,Renew,DEC,0.0333333333333333
7979,S&D,DEC,0.139344262295082
7980,ECR,COD,0.0338983050847457
7981,EPP,COD,0.0064935064935064
7982,GUE/NGL,COD,0.0625
7983,Greens/EFA,COD,0.0
7984,ID,COD,0.4375
7985,Renew,COD,0.0
7986,S&D,COD,0.0
7987,ECR,COD,0.2333333333333332
7988,EPP,COD,0.0357142857142857
7989,GUE/NGL,COD,0.0645161290322581
7990,Greens/EFA,COD,0.0491803278688525
7991,ID,COD,0.5
7992,Renew,COD,0.0444444444444444
7993,S&D,COD,0.0517241379310344
7994,ECR,NLE,0.0
7995,EPP,NLE,0.0
7996,GUE/NGL,NLE,0.1875
7997,Greens/EFA,NLE,0.1029411764705882
7998,ID,NLE,0.0
7999,Renew,NLE,0.0
8000,S&D,NLE,0.0080645161290322
8001,ECR,DEC,0.1999999999999999
8002,EPP,DEC,0.0
8003,GUE/NGL,DEC,0.0303030303030302
8004,Greens/EFA,DEC,0.0
8005,ID,DEC,0.0
8006,Renew,DEC,0.0
8007,S&D,DEC,0.0
8008,ECR,NLE,0.2372881355932203
8009,EPP,NLE,0.0
8010,GUE/NGL,NLE,0.3
8011,Greens/EFA,NLE,0.0
8012,ID,NLE,0.1956521739130434
8013,Renew,NLE,0.0
8014,S&D,NLE,0.0
8015,ECR,COD,0.0677966101694915
8016,EPP,COD,0.2026143790849672
8017,GUE/NGL,COD,0.0909090909090909
8018,Greens/EFA,COD,0.1304347826086956
8019,ID,COD,0.0625
8020,Renew,COD,0.0736842105263158
8021,S&D,COD,0.0719999999999999
8022,ECR,NLE,0.1694915254237288
8023,EPP,NLE,0.0
8024,GUE/NGL,NLE,0.2727272727272727
8025,Greens/EFA,NLE,0.0
8026,ID,NLE,0.108695652173913
8027,Renew,NLE,0.0
8028,S&D,NLE,0.0
8029,ECR,COD,0.1999999999999999
8030,EPP,COD,0.0070422535211267
8031,GUE/NGL,COD,0.0606060606060605
8032,Greens/EFA,COD,0.0483870967741935
8033,ID,COD,0.48
8034,Renew,COD,0.0329670329670329
8035,S&D,COD,0.0683760683760683
8036,ECR,NLE,0.0677966101694915
8037,EPP,NLE,0.0
8038,GUE/NGL,NLE,0.125
8039,Greens/EFA,NLE,0.1029411764705882
8040,ID,NLE,0.0652173913043477
8041,Renew,NLE,0.0
8042,S&D,NLE,0.0517241379310344
8043,ECR,COD,0.2758620689655172
8044,EPP,COD,0.261744966442953
8045,GUE/NGL,COD,0.125
8046,Greens/EFA,COD,0.0714285714285714
8047,ID,COD,0.0652173913043477
8048,Renew,COD,0.1770833333333333
8049,S&D,COD,0.0583333333333333
8050,ECR,DEC,0.0161290322580645
8051,EPP,DEC,0.0872483221476509
8052,GUE/NGL,DEC,0.0606060606060605
8053,Greens/EFA,DEC,0.0151515151515151
8054,ID,DEC,0.0204081632653061
8055,Renew,DEC,0.0978260869565217
8056,S&D,DEC,0.0325203252032519
8057,ECR,COD,0.0689655172413793
8058,EPP,COD,0.1986754966887417
8059,GUE/NGL,COD,0.0606060606060605
8060,Greens/EFA,COD,0.1594202898550725
8061,ID,COD,0.0208333333333333
8062,Renew,COD,0.0947368421052631
8063,S&D,COD,0.1612903225806451
8064,ECR,DEC,0.2580645161290322
8065,EPP,DEC,0.0604026845637584
8066,GUE/NGL,DEC,0.4242424242424242
8067,Greens/EFA,DEC,0.0606060606060605
8068,ID,DEC,0.4
8069,Renew,DEC,0.0425531914893616
8070,S&D,DEC,0.0
8071,ECR,COD,0.2542372881355932
8072,EPP,COD,0.1907894736842105
8073,GUE/NGL,COD,0.032258064516129
8074,Greens/EFA,COD,0.0294117647058823
8075,ID,COD,0.0
8076,Renew,COD,0.1052631578947368
8077,S&D,COD,0.3149606299212598
8078,ECR,COD,0.543859649122807
8079,EPP,COD,0.0141843971631205
8080,GUE/NGL,COD,0.125
8081,Greens/EFA,COD,0.0
8082,ID,COD,0.3720930232558139
8083,Renew,COD,0.0344827586206896
8084,S&D,COD,0.040983606557377
8085,ECR,COD,0.0677966101694915
8086,EPP,COD,0.1699346405228757
8087,GUE/NGL,COD,0.1212121212121212
8088,Greens/EFA,COD,0.0147058823529411
8089,ID,COD,0.0416666666666666
8090,Renew,COD,0.0736842105263158
8091,S&D,COD,0.0403225806451612
8092,ECR,COD,0.2068965517241379
8093,EPP,COD,0.0
8094,GUE/NGL,COD,0.5625
8095,Greens/EFA,COD,0.0869565217391304
8096,ID,COD,0.2391304347826086
8097,Renew,COD,0.15625
8098,S&D,COD,0.065040650406504
8099,ECR,NLE,0.0181818181818181
8100,EPP,NLE,0.0
8101,GUE/NGL,NLE,0.2727272727272727
8102,Greens/EFA,NLE,0.0149253731343284
8103,ID,NLE,0.0
8104,Renew,NLE,0.0
8105,S&D,NLE,0.0
8106,ECR,REG,0.0
8107,EPP,REG,0.032258064516129
8108,GUE/NGL,REG,0.032258064516129
8109,Greens/EFA,REG,0.0579710144927536
8110,ID,REG,0.0
8111,Renew,REG,0.063157894736842
8112,S&D,REG,0.0
8113,ECR,DEC,0.1129032258064516
8114,EPP,DEC,0.0068493150684931
8115,GUE/NGL,DEC,0.0909090909090909
8116,Greens/EFA,DEC,0.0307692307692307
8117,ID,DEC,0.6122448979591837
8118,Renew,DEC,0.0
8119,S&D,DEC,0.1596638655462184
8120,ECR,DEC,0.1311475409836066
8121,EPP,DEC,0.0
8122,GUE/NGL,DEC,0.0
8123,Greens/EFA,DEC,0.0
8124,ID,DEC,0.0
8125,Renew,DEC,0.0109890109890109
8126,S&D,DEC,0.0
8127,ECR,DEC,0.2622950819672131
8128,EPP,DEC,0.0
8129,GUE/NGL,DEC,0.1153846153846154
8130,Greens/EFA,DEC,0.0
8131,ID,DEC,0.3
8132,Renew,DEC,0.0
8133,S&D,DEC,0.0
8134,ECR,DEC,0.0
8135,EPP,DEC,0.0
8136,GUE/NGL,DEC,0.0303030303030302
8137,Greens/EFA,DEC,0.0
8138,ID,DEC,0.2826086956521739
8139,Renew,DEC,0.0
8140,S&D,DEC,0.0
8141,ECR,DEC,0.1290322580645161
8142,EPP,DEC,0.0
8143,GUE/NGL,DEC,0.0
8144,Greens/EFA,DEC,0.0
8145,ID,DEC,0.38
8146,Renew,DEC,0.0
8147,S&D,DEC,0.0
8148,ECR,DEC,0.1129032258064516
8149,EPP,DEC,0.0
8150,GUE/NGL,DEC,0.0
8151,Greens/EFA,DEC,0.0
8152,ID,DEC,0.4583333333333333
8153,Renew,DEC,0.0
8154,S&D,DEC,0.0
8155,ECR,DEC,0.0666666666666666
8156,EPP,DEC,0.0136054421768707
8157,GUE/NGL,DEC,0.0
8158,Greens/EFA,DEC,0.0
8159,ID,DEC,0.2857142857142857
8160,Renew,DEC,0.0
8161,S&D,DEC,0.0
8162,ECR,RSP,0.2280701754385965
8163,EPP,RSP,0.4354838709677419
8164,GUE/NGL,RSP,0.0
8165,Greens/EFA,RSP,0.0163934426229508
8166,ID,RSP,0.3111111111111111
8167,Renew,RSP,0.0470588235294118
8168,S&D,RSP,0.0277777777777777
8169,ECR,DEC,0.1774193548387096
8170,EPP,DEC,0.0
8171,GUE/NGL,DEC,0.0
8172,Greens/EFA,DEC,0.015625
8173,ID,DEC,0.38
8174,Renew,DEC,0.0
8175,S&D,DEC,0.0
8176,ECR,DEC,0.0166666666666667
8177,EPP,DEC,0.0397350993377483
8178,GUE/NGL,DEC,0.0909090909090909
8179,Greens/EFA,DEC,0.0298507462686566
8180,ID,DEC,0.0
8181,Renew,DEC,0.0
8182,S&D,DEC,0.0564516129032257
8183,ECR,DEC,0.2166666666666666
8184,EPP,DEC,0.0
8185,GUE/NGL,DEC,0.0606060606060605
8186,Greens/EFA,DEC,0.0
8187,ID,DEC,0.0204081632653061
8188,Renew,DEC,0.0108695652173913
8189,S&D,DEC,0.0
8190,ECR,DEC,0.1311475409836066
8191,EPP,DEC,0.0134228187919462
8192,GUE/NGL,DEC,0.2121212121212121
8193,Greens/EFA,DEC,0.0
8194,ID,DEC,0.0
8195,Renew,DEC,0.0
8196,S&D,DEC,0.0
8197,ECR,DEA,0.3
8198,EPP,DEA,0.3399999999999999
8199,GUE/NGL,DEA,0.0303030303030302
8200,Greens/EFA,DEA,0.044776119402985
8201,ID,DEA,0.0
8202,Renew,DEA,0.1720430107526881
8203,S&D,DEA,0.0967741935483871
8204,ECR,COD,0.1639344262295081
8205,EPP,COD,0.0062893081761006
8206,GUE/NGL,COD,0.03125
8207,Greens/EFA,COD,0.0
8208,ID,COD,0.0999999999999999
8209,Renew,COD,0.0
8210,S&D,COD,0.0
8211,ECR,COD,0.5
8212,EPP,COD,0.0
8213,GUE/NGL,COD,0.2580645161290322
8214,Greens/EFA,COD,0.0615384615384615
8215,ID,COD,0.6511627906976745
8216,Renew,COD,0.0786516853932584
8217,S&D,COD,0.0
8218,ECR,COD,0.1034482758620689
8219,EPP,COD,0.1275167785234899
8220,GUE/NGL,COD,0.0
8221,Greens/EFA,COD,0.0923076923076923
8222,ID,COD,0.2553191489361702
8223,Renew,COD,0.0
8224,S&D,COD,0.0175438596491228
8225,ECR,COD,0.0491803278688525
8226,EPP,COD,0.0253164556962025
8227,GUE/NGL,COD,0.0625
8228,Greens/EFA,COD,0.0
8229,ID,COD,0.5
8230,Renew,COD,0.1020408163265306
8231,S&D,COD,0.0
8232,ECR,COD,0.3442622950819672
8233,EPP,COD,0.0687499999999999
8234,GUE/NGL,COD,0.0
8235,Greens/EFA,COD,0.0
8236,ID,COD,0.3199999999999999
8237,Renew,COD,0.2142857142857143
8238,S&D,COD,0.0393700787401575
8239,ECR,COD,0.0983606557377049
8240,EPP,COD,0.18125
8241,GUE/NGL,COD,0.1875
8242,Greens/EFA,COD,0.0735294117647058
8243,ID,COD,0.0
8244,Renew,COD,0.0816326530612244
8245,S&D,COD,0.3225806451612903
8246,ECR,COD,0.0689655172413793
8247,EPP,COD,0.0
8248,GUE/NGL,COD,0.4
8249,Greens/EFA,COD,0.0
8250,ID,COD,0.25
8251,Renew,COD,0.0
8252,S&D,COD,0.0
8253,ECR,COD,0.0
8254,EPP,COD,0.0
8255,GUE/NGL,COD,0.5483870967741935
8256,Greens/EFA,COD,0.0153846153846153
8257,ID,COD,0.3829787234042553
8258,Renew,COD,0.0
8259,S&D,COD,0.0088495575221239
8260,ECR,COD,0.2631578947368421
8261,EPP,COD,0.0
8262,GUE/NGL,COD,0.032258064516129
8263,Greens/EFA,COD,0.03125
8264,ID,COD,0.3255813953488372
8265,Renew,COD,0.0333333333333333
8266,S&D,COD,0.0818181818181817
8267,ECR,COD,0.2711864406779661
8268,EPP,COD,0.0533333333333333
8269,GUE/NGL,COD,0.5
8270,Greens/EFA,COD,0.0149253731343284
8271,ID,COD,0.375
8272,Renew,COD,0.043010752688172
8273,S&D,COD,0.0
8274,ECR,COD,0.1206896551724138
8275,EPP,COD,0.0068027210884353
8276,GUE/NGL,COD,0.1612903225806451
8277,Greens/EFA,COD,0.0151515151515151
8278,ID,COD,0.2978723404255319
8279,Renew,COD,0.0
8280,S&D,COD,0.0089285714285713
8281,ECR,COD,0.3793103448275862
8282,EPP,COD,0.0671140939597315
8283,GUE/NGL,COD,0.0344827586206896
8284,Greens/EFA,COD,0.1343283582089552
8285,ID,COD,0.3125
8286,Renew,COD,0.0666666666666666
8287,S&D,COD,0.2868852459016393
8288,ECR,COD,0.0172413793103448
8289,EPP,COD,0.0
8290,GUE/NGL,COD,0.0666666666666666
8291,Greens/EFA,COD,0.0
8292,ID,COD,0.04
8293,Renew,COD,0.0
8294,S&D,COD,0.0
8295,ECR,COD,0.0344827586206896
8296,EPP,COD,0.0
8297,GUE/NGL,COD,0.5161290322580645
8298,Greens/EFA,COD,0.0151515151515151
8299,ID,COD,0.5957446808510638
8300,Renew,COD,0.0
8301,S&D,COD,0.0
8302,ECR,COD,0.25
8303,EPP,COD,0.0
8304,GUE/NGL,COD,0.5625
8305,Greens/EFA,COD,0.0597014925373133
8306,ID,COD,0.5102040816326531
8307,Renew,COD,0.0416666666666666
8308,S&D,COD,0.0639999999999999
8309,ECR,COD,0.086206896551724
8310,EPP,COD,0.0066666666666667
8311,GUE/NGL,COD,0.0333333333333333
8312,Greens/EFA,COD,0.0
8313,ID,COD,0.3333333333333333
8314,Renew,COD,0.031578947368421
8315,S&D,COD,0.024390243902439
8316,ECR,COD,0.2586206896551724
8317,EPP,COD,0.0
8318,GUE/NGL,COD,0.0333333333333333
8319,Greens/EFA,COD,0.0
8320,ID,COD,0.3673469387755101
8321,Renew,COD,0.031578947368421
8322,S&D,COD,0.0
8323,ECR,COD,0.0655737704918032
8324,EPP,COD,0.4129032258064516
8325,GUE/NGL,COD,0.125
8326,Greens/EFA,COD,0.0
8327,ID,COD,0.06
8328,Renew,COD,0.2142857142857143
8329,S&D,COD,0.0157480314960629
8330,ECR,COD,0.1475409836065574
8331,EPP,COD,0.4177215189873418
8332,GUE/NGL,COD,0.0645161290322581
8333,Greens/EFA,COD,0.0
8334,ID,COD,0.0
8335,Renew,COD,0.1237113402061855
8336,S&D,COD,0.0714285714285714
8337,ECR,COD,0.2459016393442623
8338,EPP,COD,0.0062893081761006
8339,GUE/NGL,COD,0.4838709677419355
8340,Greens/EFA,COD,0.0606060606060605
8341,ID,COD,0.326530612244898
8342,Renew,COD,0.0408163265306122
8343,S&D,COD,0.0887096774193548
8344,ECR,COD,0.4137931034482759
8345,EPP,COD,0.0137931034482758
8346,GUE/NGL,COD,0.0
8347,Greens/EFA,COD,0.0
8348,ID,COD,0.3913043478260869
8349,Renew,COD,0.1075268817204301
8350,S&D,COD,0.0
8351,ECR,BUD,0.0416666666666666
8352,EPP,BUD,0.0
8353,GUE/NGL,BUD,0.5555555555555556
8354,Greens/EFA,BUD,0.0169491525423728
8355,ID,BUD,0.3023255813953488
8356,Renew,BUD,0.0
8357,S&D,BUD,0.0
8358,ECR,COD,0.1639344262295081
8359,EPP,COD,0.10062893081761
8360,GUE/NGL,COD,0.59375
8361,Greens/EFA,COD,0.044776119402985
8362,ID,COD,0.0
8363,Renew,COD,0.0103092783505154
8364,S&D,COD,0.0629921259842519
8365,ECR,COD,0.0
8366,EPP,COD,0.0
8367,GUE/NGL,COD,0.2222222222222222
8368,Greens/EFA,COD,0.0833333333333333
8369,ID,COD,0.0232558139534884
8370,Renew,COD,0.0109890109890109
8371,S&D,COD,0.01
8372,ECR,COD,0.1864406779661016
8373,EPP,COD,0.0
8374,GUE/NGL,COD,0.1666666666666666
8375,Greens/EFA,COD,0.0
8376,ID,COD,0.0
8377,Renew,COD,0.0
8378,S&D,COD,0.0
8379,ECR,COD,0.1034482758620689
8380,EPP,COD,0.0
8381,GUE/NGL,COD,0.0666666666666666
8382,Greens/EFA,COD,0.0746268656716417
8383,ID,COD,0.3399999999999999
8384,Renew,COD,0.0
8385,S&D,COD,0.0
8386,ECR,COD,0.2372881355932203
8387,EPP,COD,0.0
8388,GUE/NGL,COD,0.5
8389,Greens/EFA,COD,0.0606060606060605
8390,ID,COD,0.3061224489795918
8391,Renew,COD,0.0
8392,S&D,COD,0.0078125
8393,ECR,COD,0.4137931034482759
8394,EPP,COD,0.0
8395,GUE/NGL,COD,0.0
8396,Greens/EFA,COD,0.0
8397,ID,COD,0.2553191489361702
8398,Renew,COD,0.0
8399,S&D,COD,0.0
8400,ECR,COD,0.1551724137931034
8401,EPP,COD,0.0
8402,GUE/NGL,COD,0.2258064516129032
8403,Greens/EFA,COD,0.0615384615384615
8404,ID,COD,0.5454545454545454
8405,Renew,COD,0.011111111111111
8406,S&D,COD,0.0
8407,ECR,COD,0.1206896551724138
8408,EPP,COD,0.0
8409,GUE/NGL,COD,0.1666666666666666
8410,Greens/EFA,COD,0.0597014925373133
8411,ID,COD,0.38
8412,Renew,COD,0.0
8413,S&D,COD,0.0079365079365079
8414,ECR,BUD,0.2459016393442623
8415,EPP,BUD,0.0063291139240506
8416,GUE/NGL,BUD,0.03125
8417,Greens/EFA,BUD,0.0
8418,ID,BUD,0.183673469387755
8419,Renew,BUD,0.0515463917525773
8420,S&D,BUD,0.008
8421,ECR,COD,0.0344827586206896
8422,EPP,COD,0.0066666666666667
8423,GUE/NGL,COD,0.1612903225806451
8424,Greens/EFA,COD,0.0
8425,ID,COD,0.1063829787234043
8426,Renew,COD,0.0638297872340425
8427,S&D,COD,0.0
8428,ECR,COD,0.0689655172413793
8429,EPP,COD,0.1486486486486486
8430,GUE/NGL,COD,0.0
8431,Greens/EFA,COD,0.09375
8432,ID,COD,0.2340425531914893
8433,Renew,COD,0.0
8434,S&D,COD,0.0175438596491228
8435,ECR,COD,0.0714285714285714
8436,EPP,COD,0.0
8437,GUE/NGL,COD,0.032258064516129
8438,Greens/EFA,COD,0.0
8439,ID,COD,0.1555555555555555
8440,Renew,COD,0.0329670329670329
8441,S&D,COD,0.009009009009009
8442,ECR,COD,0.2131147540983606
8443,EPP,COD,0.0128205128205127
8444,GUE/NGL,COD,0.53125
8445,Greens/EFA,COD,0.0606060606060605
8446,ID,COD,0.3673469387755101
8447,Renew,COD,0.0412371134020618
